"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HUR","TOT","PC_LF","M","2016-08",3.728662,
"MEX","HUR","TOT","PC_LF","M","2016-09",3.883304,
"MEX","HUR","TOT","PC_LF","M","2016-10",3.594475,
"MEX","HUR","TOT","PC_LF","M","2016-11",3.578354,
"MEX","HUR","TOT","PC_LF","M","2016-12",3.703011,
"MEX","HUR","TOT","PC_LF","M","2017-01",3.459116,
"MEX","HUR","TOT","PC_LF","M","2017-02",3.432231,
"MEX","HUR","TOT","PC_LF","M","2017-03",3.477637,
"MEX","HUR","TOT","PC_LF","M","2017-04",3.534805,
"MEX","HUR","TOT","PC_LF","M","2017-05",3.605576,
"MEX","HUR","TOT","PC_LF","M","2017-06",3.305062,
"MEX","HUR","TOT","PC_LF","M","2017-07",3.227746,
"MEX","HUR","TOT","PC_LF","M","2017-08",3.318444,
"MEX","HUR","TOT","PC_LF","M","2017-09",3.332823,
"MEX","HUR","TOT","PC_LF","M","2017-10",3.445558,
"MEX","HUR","TOT","PC_LF","M","2017-11",3.517069,
"MEX","HUR","TOT","PC_LF","M","2017-12",3.369889,
"MEX","HUR","TOT","PC_LF","M","2018-01",3.249686,
"MEX","HUR","TOT","PC_LF","M","2018-02",3.278838,
"MEX","HUR","TOT","PC_LF","M","2018-03",3.223225,
"MEX","HUR","TOT","PC_LF","M","2018-04",3.441508,
"MEX","HUR","TOT","PC_LF","M","2018-05",3.325653,
"MEX","HUR","TOT","PC_LF","M","2018-06",3.373341,
"MEX","HUR","TOT","PC_LF","M","2018-07",3.305882,
"MEX","HUR","TOT","PC_LF","M","2018-08",3.270518,
"MEX","HUR","TOT","PC_LF","M","2018-09",3.318488,
"MEX","HUR","TOT","PC_LF","M","2018-10",3.194098,
"MEX","HUR","TOT","PC_LF","M","2018-11",3.337178,
"MEX","HUR","TOT","PC_LF","M","2018-12",3.628698,
"MEX","HUR","TOT","PC_LF","M","2019-01",3.434882,
"MEX","HUR","TOT","PC_LF","M","2019-02",3.332429,
"MEX","HUR","TOT","PC_LF","M","2019-03",3.53724,
"MEX","HUR","TOT","PC_LF","M","2019-04",3.589222,
"MEX","HUR","TOT","PC_LF","M","2019-05",3.646873,
"MEX","HUR","TOT","PC_LF","M","2019-06",3.563978,
"MEX","HUR","TOT","PC_LF","M","2019-07",3.503675,
"MEX","HUR","TOT","PC_LF","M","2019-08",3.521677,
"MEX","HUR","TOT","PC_LF","M","2019-09",3.536054,
"MEX","HUR","TOT","PC_LF","M","2019-10",3.55253,
"MEX","HUR","TOT","PC_LF","M","2019-11",3.491831,
"MEX","HUR","TOT","PC_LF","M","2019-12",3.225872,
"MEX","HUR","TOT","PC_LF","M","2020-01",3.581089,
"MEX","HUR","TOT","PC_LF","M","2020-02",3.564155,
"MEX","HUR","TOT","PC_LF","M","2020-03",3.249323,"B"
"MEX","HUR","TOT","PC_LF","M","2020-04",4.804397,
"MEX","HUR","TOT","PC_LF","M","2020-05",4.309024,
"MEX","HUR","TOT","PC_LF","M","2020-06",5.506817,"B"
"MEX","HUR","TOT","PC_LF","M","2020-07",5.148562,
"MEX","HUR","TOT","PC_LF","M","2020-08",4.967234,
"MEX","HUR","TOT","PC_LF","M","2020-09",4.689714,
"NLD","HUR","TOT","PC_LF","M","2005-01",5.9,
"NLD","HUR","TOT","PC_LF","M","2005-02",6,
"NLD","HUR","TOT","PC_LF","M","2005-03",6,
"NLD","HUR","TOT","PC_LF","M","2005-04",6,
"NLD","HUR","TOT","PC_LF","M","2005-05",6,
"NLD","HUR","TOT","PC_LF","M","2005-06",5.9,
"NLD","HUR","TOT","PC_LF","M","2005-07",5.9,
"NLD","HUR","TOT","PC_LF","M","2005-08",5.8,
"NLD","HUR","TOT","PC_LF","M","2005-09",5.8,
"NLD","HUR","TOT","PC_LF","M","2005-10",5.8,
"NLD","HUR","TOT","PC_LF","M","2005-11",5.7,
"NLD","HUR","TOT","PC_LF","M","2005-12",5.7,
"NLD","HUR","TOT","PC_LF","M","2006-01",5.5,
"NLD","HUR","TOT","PC_LF","M","2006-02",5.5,
"NLD","HUR","TOT","PC_LF","M","2006-03",5.3,
"NLD","HUR","TOT","PC_LF","M","2006-04",5.2,
"NLD","HUR","TOT","PC_LF","M","2006-05",5.2,
"NLD","HUR","TOT","PC_LF","M","2006-06",5,
"NLD","HUR","TOT","PC_LF","M","2006-07",4.9,
"NLD","HUR","TOT","PC_LF","M","2006-08",4.8,
"NLD","HUR","TOT","PC_LF","M","2006-09",4.8,
"NLD","HUR","TOT","PC_LF","M","2006-10",4.7,
"NLD","HUR","TOT","PC_LF","M","2006-11",4.7,
"NLD","HUR","TOT","PC_LF","M","2006-12",4.6,
"NLD","HUR","TOT","PC_LF","M","2007-01",4.5,
"NLD","HUR","TOT","PC_LF","M","2007-02",4.5,
"NLD","HUR","TOT","PC_LF","M","2007-03",4.3,
"NLD","HUR","TOT","PC_LF","M","2007-04",4.2,
"NLD","HUR","TOT","PC_LF","M","2007-05",4.2,
"NLD","HUR","TOT","PC_LF","M","2007-06",4.1,
"NLD","HUR","TOT","PC_LF","M","2007-07",4.2,
"NLD","HUR","TOT","PC_LF","M","2007-08",4.1,
"NLD","HUR","TOT","PC_LF","M","2007-09",4,
"NLD","HUR","TOT","PC_LF","M","2007-10",4,
"NLD","HUR","TOT","PC_LF","M","2007-11",4,
"NLD","HUR","TOT","PC_LF","M","2007-12",3.9,
"NLD","HUR","TOT","PC_LF","M","2008-01",3.8,
"NLD","HUR","TOT","PC_LF","M","2008-02",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-03",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-04",3.7,
"NLD","HUR","TOT","PC_LF","M","2008-05",3.7,
"NLD","HUR","TOT","PC_LF","M","2008-06",3.7,
"NLD","HUR","TOT","PC_LF","M","2008-07",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-08",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-09",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-10",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-11",3.6,
"NLD","HUR","TOT","PC_LF","M","2008-12",3.7,
"NLD","HUR","TOT","PC_LF","M","2009-01",3.7,
"NLD","HUR","TOT","PC_LF","M","2009-02",3.8,
"NLD","HUR","TOT","PC_LF","M","2009-03",3.9,
"NLD","HUR","TOT","PC_LF","M","2009-04",4.1,
"NLD","HUR","TOT","PC_LF","M","2009-05",4.2,
"NLD","HUR","TOT","PC_LF","M","2009-06",4.3,
"NLD","HUR","TOT","PC_LF","M","2009-07",4.5,
"NLD","HUR","TOT","PC_LF","M","2009-08",4.6,
"NLD","HUR","TOT","PC_LF","M","2009-09",4.7,
"NLD","HUR","TOT","PC_LF","M","2009-10",4.7,
"NLD","HUR","TOT","PC_LF","M","2009-11",4.9,
"NLD","HUR","TOT","PC_LF","M","2009-12",5,
"NLD","HUR","TOT","PC_LF","M","2010-01",5.1,
"NLD","HUR","TOT","PC_LF","M","2010-02",5.1,
"NLD","HUR","TOT","PC_LF","M","2010-03",5.1,
"NLD","HUR","TOT","PC_LF","M","2010-04",5,
"NLD","HUR","TOT","PC_LF","M","2010-05",5,
"NLD","HUR","TOT","PC_LF","M","2010-06",5,
"NLD","HUR","TOT","PC_LF","M","2010-07",5,
"NLD","HUR","TOT","PC_LF","M","2010-08",5,
"NLD","HUR","TOT","PC_LF","M","2010-09",5,
"NLD","HUR","TOT","PC_LF","M","2010-10",4.9,
"NLD","HUR","TOT","PC_LF","M","2010-11",4.9,
"NLD","HUR","TOT","PC_LF","M","2010-12",5,
"NLD","HUR","TOT","PC_LF","M","2011-01",4.9,
"NLD","HUR","TOT","PC_LF","M","2011-02",4.9,
"NLD","HUR","TOT","PC_LF","M","2011-03",4.8,
"NLD","HUR","TOT","PC_LF","M","2011-04",4.7,
"NLD","HUR","TOT","PC_LF","M","2011-05",4.8,
"NLD","HUR","TOT","PC_LF","M","2011-06",4.7,
"NLD","HUR","TOT","PC_LF","M","2011-07",4.9,
"NLD","HUR","TOT","PC_LF","M","2011-08",4.9,
"NLD","HUR","TOT","PC_LF","M","2011-09",5.1,
"NLD","HUR","TOT","PC_LF","M","2011-10",5.2,
"NLD","HUR","TOT","PC_LF","M","2011-11",5.4,
"NLD","HUR","TOT","PC_LF","M","2011-12",5.4,
"NLD","HUR","TOT","PC_LF","M","2012-01",5.5,
"NLD","HUR","TOT","PC_LF","M","2012-02",5.5,
"NLD","HUR","TOT","PC_LF","M","2012-03",5.5,
"NLD","HUR","TOT","PC_LF","M","2012-04",5.7,
"NLD","HUR","TOT","PC_LF","M","2012-05",5.7,
"NLD","HUR","TOT","PC_LF","M","2012-06",5.7,
"NLD","HUR","TOT","PC_LF","M","2012-07",5.9,
"NLD","HUR","TOT","PC_LF","M","2012-08",5.8,
"NLD","HUR","TOT","PC_LF","M","2012-09",6,
"NLD","HUR","TOT","PC_LF","M","2012-10",6.1,
"NLD","HUR","TOT","PC_LF","M","2012-11",6.2,
"NLD","HUR","TOT","PC_LF","M","2012-12",6.4,
"NLD","HUR","TOT","PC_LF","M","2013-01",6.6,
"NLD","HUR","TOT","PC_LF","M","2013-02",6.8,
"NLD","HUR","TOT","PC_LF","M","2013-03",6.9,
"NLD","HUR","TOT","PC_LF","M","2013-04",7,
"NLD","HUR","TOT","PC_LF","M","2013-05",7.1,
"NLD","HUR","TOT","PC_LF","M","2013-06",7.3,
"NLD","HUR","TOT","PC_LF","M","2013-07",7.5,
"NLD","HUR","TOT","PC_LF","M","2013-08",7.5,
"NLD","HUR","TOT","PC_LF","M","2013-09",7.6,
"NLD","HUR","TOT","PC_LF","M","2013-10",7.6,
"NLD","HUR","TOT","PC_LF","M","2013-11",7.6,
"NLD","HUR","TOT","PC_LF","M","2013-12",7.7,
"NLD","HUR","TOT","PC_LF","M","2014-01",7.8,
"NLD","HUR","TOT","PC_LF","M","2014-02",7.9,
"NLD","HUR","TOT","PC_LF","M","2014-03",7.8,
"NLD","HUR","TOT","PC_LF","M","2014-04",7.7,
"NLD","HUR","TOT","PC_LF","M","2014-05",7.6,
"NLD","HUR","TOT","PC_LF","M","2014-06",7.4,
"NLD","HUR","TOT","PC_LF","M","2014-07",7.3,
"NLD","HUR","TOT","PC_LF","M","2014-08",7.2,
"NLD","HUR","TOT","PC_LF","M","2014-09",7.1,
"NLD","HUR","TOT","PC_LF","M","2014-10",7.1,
"NLD","HUR","TOT","PC_LF","M","2014-11",7.1,
"NLD","HUR","TOT","PC_LF","M","2014-12",7.2,
"NLD","HUR","TOT","PC_LF","M","2015-01",7.2,
"NLD","HUR","TOT","PC_LF","M","2015-02",7.1,
"NLD","HUR","TOT","PC_LF","M","2015-03",7,
"NLD","HUR","TOT","PC_LF","M","2015-04",7,
"NLD","HUR","TOT","PC_LF","M","2015-05",6.9,
"NLD","HUR","TOT","PC_LF","M","2015-06",6.9,
"NLD","HUR","TOT","PC_LF","M","2015-07",6.8,
"NLD","HUR","TOT","PC_LF","M","2015-08",6.8,
"NLD","HUR","TOT","PC_LF","M","2015-09",6.8,
"NLD","HUR","TOT","PC_LF","M","2015-10",6.9,
"NLD","HUR","TOT","PC_LF","M","2015-11",6.7,
"NLD","HUR","TOT","PC_LF","M","2015-12",6.6,
"NLD","HUR","TOT","PC_LF","M","2016-01",6.5,
"NLD","HUR","TOT","PC_LF","M","2016-02",6.5,
"NLD","HUR","TOT","PC_LF","M","2016-03",6.4,
"NLD","HUR","TOT","PC_LF","M","2016-04",6.4,
"NLD","HUR","TOT","PC_LF","M","2016-05",6.3,
"NLD","HUR","TOT","PC_LF","M","2016-06",6.1,
"NLD","HUR","TOT","PC_LF","M","2016-07",6,
"NLD","HUR","TOT","PC_LF","M","2016-08",5.8,
"NLD","HUR","TOT","PC_LF","M","2016-09",5.7,
"NLD","HUR","TOT","PC_LF","M","2016-10",5.6,
"NLD","HUR","TOT","PC_LF","M","2016-11",5.6,
"NLD","HUR","TOT","PC_LF","M","2016-12",5.4,
"NLD","HUR","TOT","PC_LF","M","2017-01",5.3,
"NLD","HUR","TOT","PC_LF","M","2017-02",5.3,
"NLD","HUR","TOT","PC_LF","M","2017-03",5.1,
"NLD","HUR","TOT","PC_LF","M","2017-04",5.1,
"NLD","HUR","TOT","PC_LF","M","2017-05",5.1,
"NLD","HUR","TOT","PC_LF","M","2017-06",4.9,
"NLD","HUR","TOT","PC_LF","M","2017-07",4.8,
"NLD","HUR","TOT","PC_LF","M","2017-08",4.7,
"NLD","HUR","TOT","PC_LF","M","2017-09",4.7,
"NLD","HUR","TOT","PC_LF","M","2017-10",4.5,
"NLD","HUR","TOT","PC_LF","M","2017-11",4.4,
"NLD","HUR","TOT","PC_LF","M","2017-12",4.4,
"NLD","HUR","TOT","PC_LF","M","2018-01",4.2,
"NLD","HUR","TOT","PC_LF","M","2018-02",4.1,
"NLD","HUR","TOT","PC_LF","M","2018-03",3.9,
"NLD","HUR","TOT","PC_LF","M","2018-04",3.9,
"NLD","HUR","TOT","PC_LF","M","2018-05",3.9,
"NLD","HUR","TOT","PC_LF","M","2018-06",3.9,
"NLD","HUR","TOT","PC_LF","M","2018-07",3.8,
"NLD","HUR","TOT","PC_LF","M","2018-08",3.9,
"NLD","HUR","TOT","PC_LF","M","2018-09",3.7,
"NLD","HUR","TOT","PC_LF","M","2018-10",3.7,
"NLD","HUR","TOT","PC_LF","M","2018-11",3.5,
"NLD","HUR","TOT","PC_LF","M","2018-12",3.6,
"NLD","HUR","TOT","PC_LF","M","2019-01",3.6,
"NLD","HUR","TOT","PC_LF","M","2019-02",3.4,
"NLD","HUR","TOT","PC_LF","M","2019-03",3.3,
"NLD","HUR","TOT","PC_LF","M","2019-04",3.3,
"NLD","HUR","TOT","PC_LF","M","2019-05",3.3,
"NLD","HUR","TOT","PC_LF","M","2019-06",3.4,
"NLD","HUR","TOT","PC_LF","M","2019-07",3.4,
"NLD","HUR","TOT","PC_LF","M","2019-08",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-09",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-10",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-11",3.5,
"NLD","HUR","TOT","PC_LF","M","2019-12",3.2,
"NLD","HUR","TOT","PC_LF","M","2020-01",3,
"NLD","HUR","TOT","PC_LF","M","2020-02",2.9,
"NLD","HUR","TOT","PC_LF","M","2020-03",2.9,
"NLD","HUR","TOT","PC_LF","M","2020-04",3.4,
"NLD","HUR","TOT","PC_LF","M","2020-05",3.6,
"NLD","HUR","TOT","PC_LF","M","2020-06",4.3,
"NLD","HUR","TOT","PC_LF","M","2020-07",4.5,
"NLD","HUR","TOT","PC_LF","M","2020-08",4.6,
"NLD","HUR","TOT","PC_LF","M","2020-09",4.4,
"NOR","HUR","TOT","PC_LF","M","2005-01",4.5,
"NOR","HUR","TOT","PC_LF","M","2005-02",4.4,
"NOR","HUR","TOT","PC_LF","M","2005-03",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-04",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-05",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-06",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-07",4.7,
"NOR","HUR","TOT","PC_LF","M","2005-08",4.6,
"NOR","HUR","TOT","PC_LF","M","2005-09",4.5,
"NOR","HUR","TOT","PC_LF","M","2005-10",4.5,
"NOR","HUR","TOT","PC_LF","M","2005-11",4.4,
"NOR","HUR","TOT","PC_LF","M","2005-12",4.3,
"NOR","HUR","TOT","PC_LF","M","2006-01",4,
"NOR","HUR","TOT","PC_LF","M","2006-02",3.9,
"NOR","HUR","TOT","PC_LF","M","2006-03",3.8,
"NOR","HUR","TOT","PC_LF","M","2006-04",3.7,
"NOR","HUR","TOT","PC_LF","M","2006-05",3.7,
"NOR","HUR","TOT","PC_LF","M","2006-06",3.5,
"NOR","HUR","TOT","PC_LF","M","2006-07",3.5,
"NOR","HUR","TOT","PC_LF","M","2006-08",3.3,
"NOR","HUR","TOT","PC_LF","M","2006-09",3.1,
"NOR","HUR","TOT","PC_LF","M","2006-10",2.9,
"NOR","HUR","TOT","PC_LF","M","2006-11",2.8,
"NOR","HUR","TOT","PC_LF","M","2006-12",2.9,
"NOR","HUR","TOT","PC_LF","M","2007-01",2.8,
"NOR","HUR","TOT","PC_LF","M","2007-02",2.7,
"NOR","HUR","TOT","PC_LF","M","2007-03",2.6,
"NOR","HUR","TOT","PC_LF","M","2007-04",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-05",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-06",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-07",2.6,
"NOR","HUR","TOT","PC_LF","M","2007-08",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-09",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-10",2.4,
"NOR","HUR","TOT","PC_LF","M","2007-11",2.5,
"NOR","HUR","TOT","PC_LF","M","2007-12",2.5,
"NOR","HUR","TOT","PC_LF","M","2008-01",2.5,
"NOR","HUR","TOT","PC_LF","M","2008-02",2.5,
"NOR","HUR","TOT","PC_LF","M","2008-03",2.4,
"NOR","HUR","TOT","PC_LF","M","2008-04",2.4,
"NOR","HUR","TOT","PC_LF","M","2008-05",2.6,
"NOR","HUR","TOT","PC_LF","M","2008-06",2.7,
"NOR","HUR","TOT","PC_LF","M","2008-07",2.8,
"NOR","HUR","TOT","PC_LF","M","2008-08",2.8,
"NOR","HUR","TOT","PC_LF","M","2008-09",2.9,
"NOR","HUR","TOT","PC_LF","M","2008-10",3,
"NOR","HUR","TOT","PC_LF","M","2008-11",3.1,
"NOR","HUR","TOT","PC_LF","M","2008-12",3.1,
"NOR","HUR","TOT","PC_LF","M","2009-01",3.1,
"NOR","HUR","TOT","PC_LF","M","2009-02",3,
"NOR","HUR","TOT","PC_LF","M","2009-03",3.1,
"NOR","HUR","TOT","PC_LF","M","2009-04",3.2,
"NOR","HUR","TOT","PC_LF","M","2009-05",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-06",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-07",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-08",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-09",3.3,
"NOR","HUR","TOT","PC_LF","M","2009-10",3.4,
"NOR","HUR","TOT","PC_LF","M","2009-11",3.5,
"NOR","HUR","TOT","PC_LF","M","2009-12",3.6,
"NOR","HUR","TOT","PC_LF","M","2010-01",3.6,
"NOR","HUR","TOT","PC_LF","M","2010-02",3.9,
"NOR","HUR","TOT","PC_LF","M","2010-03",3.8,
"NOR","HUR","TOT","PC_LF","M","2010-04",3.9,
"NOR","HUR","TOT","PC_LF","M","2010-05",3.9,
"NOR","HUR","TOT","PC_LF","M","2010-06",3.8,
"NOR","HUR","TOT","PC_LF","M","2010-07",3.8,
"NOR","HUR","TOT","PC_LF","M","2010-08",3.6,
"NOR","HUR","TOT","PC_LF","M","2010-09",3.7,
"NOR","HUR","TOT","PC_LF","M","2010-10",3.6,
"NOR","HUR","TOT","PC_LF","M","2010-11",3.7,
"NOR","HUR","TOT","PC_LF","M","2010-12",3.5,
"NOR","HUR","TOT","PC_LF","M","2011-01",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-02",3.2,
"NOR","HUR","TOT","PC_LF","M","2011-03",3.3,
"NOR","HUR","TOT","PC_LF","M","2011-04",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-05",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-06",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-07",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-08",3.4,
"NOR","HUR","TOT","PC_LF","M","2011-09",3.5,
"NOR","HUR","TOT","PC_LF","M","2011-10",3.5,
"NOR","HUR","TOT","PC_LF","M","2011-11",3.5,
"NOR","HUR","TOT","PC_LF","M","2011-12",3.5,
"NOR","HUR","TOT","PC_LF","M","2012-01",3.5,
"NOR","HUR","TOT","PC_LF","M","2012-02",3.2,
"NOR","HUR","TOT","PC_LF","M","2012-03",3.1,
"NOR","HUR","TOT","PC_LF","M","2012-04",3.1,
"NOR","HUR","TOT","PC_LF","M","2012-05",3.2,
"NOR","HUR","TOT","PC_LF","M","2012-06",3.2,
"NOR","HUR","TOT","PC_LF","M","2012-07",3.2,
"NOR","HUR","TOT","PC_LF","M","2012-08",3.2,
"NOR","HUR","TOT","PC_LF","M","2012-09",3.3,
"NOR","HUR","TOT","PC_LF","M","2012-10",3.4,
"NOR","HUR","TOT","PC_LF","M","2012-11",3.6,
"NOR","HUR","TOT","PC_LF","M","2012-12",3.5,
"NOR","HUR","TOT","PC_LF","M","2013-01",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-02",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-03",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-04",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-05",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-06",3.6,
"NOR","HUR","TOT","PC_LF","M","2013-07",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-08",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-09",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-10",3.7,
"NOR","HUR","TOT","PC_LF","M","2013-11",3.8,
"NOR","HUR","TOT","PC_LF","M","2013-12",4,
"NOR","HUR","TOT","PC_LF","M","2014-01",3.7,
"NOR","HUR","TOT","PC_LF","M","2014-02",3.5,
"NOR","HUR","TOT","PC_LF","M","2014-03",3.4,
"NOR","HUR","TOT","PC_LF","M","2014-04",3.4,
"NOR","HUR","TOT","PC_LF","M","2014-05",3.3,
"NOR","HUR","TOT","PC_LF","M","2014-06",3.5,
"NOR","HUR","TOT","PC_LF","M","2014-07",3.6,
"NOR","HUR","TOT","PC_LF","M","2014-08",3.8,
"NOR","HUR","TOT","PC_LF","M","2014-09",3.8,
"NOR","HUR","TOT","PC_LF","M","2014-10",3.9,
"NOR","HUR","TOT","PC_LF","M","2014-11",3.8,
"NOR","HUR","TOT","PC_LF","M","2014-12",3.9,
"NOR","HUR","TOT","PC_LF","M","2015-01",4.1,
"NOR","HUR","TOT","PC_LF","M","2015-02",4.3,
"NOR","HUR","TOT","PC_LF","M","2015-03",4.4,
"NOR","HUR","TOT","PC_LF","M","2015-04",4.3,
"NOR","HUR","TOT","PC_LF","M","2015-05",4.5,
"NOR","HUR","TOT","PC_LF","M","2015-06",4.7,
"NOR","HUR","TOT","PC_LF","M","2015-07",4.6,
"NOR","HUR","TOT","PC_LF","M","2015-08",4.6,
"NOR","HUR","TOT","PC_LF","M","2015-09",4.5,
"NOR","HUR","TOT","PC_LF","M","2015-10",4.6,
"NOR","HUR","TOT","PC_LF","M","2015-11",4.7,
"NOR","HUR","TOT","PC_LF","M","2015-12",4.8,
"NOR","HUR","TOT","PC_LF","M","2016-01",5.1,
"NOR","HUR","TOT","PC_LF","M","2016-02",5,
"NOR","HUR","TOT","PC_LF","M","2016-03",5,
"NOR","HUR","TOT","PC_LF","M","2016-04",4.8,
"NOR","HUR","TOT","PC_LF","M","2016-05",4.8,
"NOR","HUR","TOT","PC_LF","M","2016-06",4.8,
"NOR","HUR","TOT","PC_LF","M","2016-07",4.8,
"NOR","HUR","TOT","PC_LF","M","2016-08",4.8,
"NOR","HUR","TOT","PC_LF","M","2016-09",4.7,
"NOR","HUR","TOT","PC_LF","M","2016-10",4.6,
"NOR","HUR","TOT","PC_LF","M","2016-11",4.5,
"NOR","HUR","TOT","PC_LF","M","2016-12",4.2,
"NOR","HUR","TOT","PC_LF","M","2017-01",4.1,
"NOR","HUR","TOT","PC_LF","M","2017-02",4.3,
"NOR","HUR","TOT","PC_LF","M","2017-03",4.5,
"NOR","HUR","TOT","PC_LF","M","2017-04",4.5,
"NOR","HUR","TOT","PC_LF","M","2017-05",4.5,
"NOR","HUR","TOT","PC_LF","M","2017-06",4.3,
"NOR","HUR","TOT","PC_LF","M","2017-07",4.2,
"NOR","HUR","TOT","PC_LF","M","2017-08",4.1,
"NOR","HUR","TOT","PC_LF","M","2017-09",4,
"NOR","HUR","TOT","PC_LF","M","2017-10",3.9,
"NOR","HUR","TOT","PC_LF","M","2017-11",4,
"NOR","HUR","TOT","PC_LF","M","2017-12",4,
"NOR","HUR","TOT","PC_LF","M","2018-01",4,
"NOR","HUR","TOT","PC_LF","M","2018-02",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-03",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-04",3.8,
"NOR","HUR","TOT","PC_LF","M","2018-05",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-06",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-07",4,
"NOR","HUR","TOT","PC_LF","M","2018-08",4,
"NOR","HUR","TOT","PC_LF","M","2018-09",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-10",3.9,
"NOR","HUR","TOT","PC_LF","M","2018-11",3.7,
"NOR","HUR","TOT","PC_LF","M","2018-12",3.7,
"NOR","HUR","TOT","PC_LF","M","2019-01",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-02",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-03",3.6,
"NOR","HUR","TOT","PC_LF","M","2019-04",3.3,
"NOR","HUR","TOT","PC_LF","M","2019-05",3.4,
"NOR","HUR","TOT","PC_LF","M","2019-06",3.6,
"NOR","HUR","TOT","PC_LF","M","2019-07",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-08",3.7,
"NOR","HUR","TOT","PC_LF","M","2019-09",3.9,
"NOR","HUR","TOT","PC_LF","M","2019-10",3.8,
"NOR","HUR","TOT","PC_LF","M","2019-11",4,
"NOR","HUR","TOT","PC_LF","M","2019-12",3.9,
"NOR","HUR","TOT","PC_LF","M","2020-01",3.7,
"NOR","HUR","TOT","PC_LF","M","2020-02",3.5,
"NOR","HUR","TOT","PC_LF","M","2020-03",3.6,
"NOR","HUR","TOT","PC_LF","M","2020-04",4.1,
"NOR","HUR","TOT","PC_LF","M","2020-05",4.6,
"NOR","HUR","TOT","PC_LF","M","2020-06",5.2,
"NOR","HUR","TOT","PC_LF","M","2020-07",5.2,
"NOR","HUR","TOT","PC_LF","M","2020-08",5.3,
"POL","HUR","TOT","PC_LF","M","2005-01",18.1,
"POL","HUR","TOT","PC_LF","M","2005-02",18.2,
"POL","HUR","TOT","PC_LF","M","2005-03",18.3,
"POL","HUR","TOT","PC_LF","M","2005-04",18.4,
"POL","HUR","TOT","PC_LF","M","2005-05",18.4,
"POL","HUR","TOT","PC_LF","M","2005-06",18.4,
"POL","HUR","TOT","PC_LF","M","2005-07",18.2,
"POL","HUR","TOT","PC_LF","M","2005-08",18,
"POL","HUR","TOT","PC_LF","M","2005-09",17.8,
"POL","HUR","TOT","PC_LF","M","2005-10",17.5,
"POL","HUR","TOT","PC_LF","M","2005-11",17.1,
"POL","HUR","TOT","PC_LF","M","2005-12",16.6,
"POL","HUR","TOT","PC_LF","M","2006-01",16,
"POL","HUR","TOT","PC_LF","M","2006-02",15.4,
"POL","HUR","TOT","PC_LF","M","2006-03",15.1,
"POL","HUR","TOT","PC_LF","M","2006-04",14.7,
"POL","HUR","TOT","PC_LF","M","2006-05",14.4,
"POL","HUR","TOT","PC_LF","M","2006-06",14,
"POL","HUR","TOT","PC_LF","M","2006-07",13.8,
"POL","HUR","TOT","PC_LF","M","2006-08",13.5,
"POL","HUR","TOT","PC_LF","M","2006-09",13.2,
"POL","HUR","TOT","PC_LF","M","2006-10",12.9,
"POL","HUR","TOT","PC_LF","M","2006-11",12.4,
"POL","HUR","TOT","PC_LF","M","2006-12",11.9,
